case_id,created_at,system_name,category,plant,device,title,description,reporter
INC-20260705-1562,2026-07-05 08:53:00,fdc,資料採集,Fab 15,Tool-78,Log 傳輸佇列累積,短暫網路震盪導致 FDC Log 採集有 30 秒延遲,劉工程師
INC-20260705-1563,2026-07-05 17:56:00,fdc,資料採集,Fab 14B,General,Log 傳輸佇列累積,短暫網路震盪導致 FDC Log 採集有 30 秒延遲,王作業員
INC-20260705-1564,2026-07-05 19:02:00,fdc,腔體警報,Fab 12A,Tool-67,腔體壓力單點警報,腔體即時壓力短暫碰觸 UCL 邊界，隨後恢復正常,張組長
INC-20260705-1565,2026-07-05 11:51:00,others,帳號與權限,Fab 12B,General,密碼重設申請,工程師忘記密碼導致帳號被鎖定,王作業員
INC-20260706-1566,2026-07-06 14:12:00,ees,PM保養,Fab 15,General,PM 保養工單結案失敗,機台完成年度 PM 後，於 EES 點選完工無法同步更新狀態,張組長
INC-20260706-1567,2026-07-06 09:24:00,ees,零件壽命,Fab 15,General,Parts 壽命計數未重置,更換消耗性零件後，EES 介面仍顯示壽命過期警告,劉工程師
INC-20260706-1568,2026-07-06 16:29:00,ees,帳號與權限,Fab 18,Tool-76,權限開通申請,廠端新進作業員申請基礎檢視權限,林工程師
INC-20260706-1569,2026-07-06 10:09:00,tcs/tap,帳號與權限,Fab 15,Tool-46,操作員權限異動,作業員請假交接，暫時調整 TAP 機台控制權限,陳技術員
INC-20260706-1570,2026-07-06 13:56:00,tcs/tap,派工作業,Fab 12B,Tool-25,Track-03 派工通訊中斷,現場反映 Fab 12A 的 Track-03 機台按 Dispatch 沒有反應，卡在通訊等待狀態,劉工程師
INC-20260706-1571,2026-07-06 10:17:00,tcs/tap,設備通訊,Fab 12B,Track-03,設備狀態異常鎖定,Fab 12A Track-03 設備燈號變紅，TCS 介面顯示機台處於 Invalid State,劉工程師
INC-20260706-1572,2026-07-06 19:15:00,tcs/tap,自動搬運,Fab 14A,Tool-12,搬運指令確認,自動搬運系統指令重試後成功進料,林工程師
INC-20260706-1573,2026-07-06 20:19:00,tcs/tap,設備通訊,Fab 12B,Tool-13,Track-03 連線中斷,機台軟體跳出與 TCS/TAP 主機中斷連線，重啟後依然無法連上,李副理
INC-20260706-1574,2026-07-06 10:19:00,tcs/tap,系統效能,Fab 14A,General,主機回應微幅延遲,尖峰排程時段 TCS 主機反應時間稍有波動,趙技術員
INC-20260706-1575,2026-07-06 18:05:00,fdc,資料採集,Fab 14B,General,Log 傳輸佇列累積,短暫網路震盪導致 FDC Log 採集有 30 秒延遲,王作業員
INC-20260706-1576,2026-07-06 19:31:00,fdc,感測器異常,Fab 12A,Tool-30,Sensor 取樣頻率異常,偵測到單一 Sensor SVID 採樣週期跳動，已通知設備檢查,黃專員
INC-20260706-1577,2026-07-06 12:45:00,fdc,感測器異常,Fab 12B,Tool-77,Sensor 取樣頻率異常,偵測到單一 Sensor SVID 採樣週期跳動，已通知設備檢查,劉工程師
INC-20260706-1578,2026-07-06 11:56:00,others,帳號與權限,Fab 12A,General,新帳號權限開通,廠端新進作業員申請基礎檢視權限,王作業員
INC-20260707-1579,2026-07-07 13:45:00,ees,帳號與權限,Fab 14A,General,權限開通申請,廠端新進作業員申請基礎檢視權限,王作業員
INC-20260707-1580,2026-07-07 18:59:00,tcs/tap,帳號與權限,Fab 12B,General,操作員權限異動,作業員請假交接，暫時調整 TAP 機台控制權限,陳技術員
INC-20260707-1581,2026-07-07 15:11:00,tcs/tap,資料過帳,Fab 12B,Track-03,Fab12A 批次過帳失敗,Track-03 派工作業異常中斷，畫面上顯示 Remote Host Closed Connection,趙技術員
INC-20260707-1582,2026-07-07 19:53:00,tcs/tap,設備通訊,Fab 12B,Track-03,Track-03 連線中斷,機台軟體跳出與 TCS/TAP 主機中斷連線，重啟後依然無法連上,陳技術員
INC-20260707-1583,2026-07-07 11:41:00,tcs/tap,設備通訊,Fab 14A,Tool-75,Load Port 載入訊號延遲,OHT 天車放置晶圓盒後，TAP 交握訊號延遲約 10 秒,王作業員
INC-20260707-1584,2026-07-07 20:49:00,tcs/tap,派工作業,Fab 12A,Tool-29,Track-03 派工通訊中斷,現場反映 Fab 12A 的 Track-03 機台按 Dispatch 沒有反應，卡在通訊等待狀態,林工程師
INC-20260707-1585,2026-07-07 11:16:00,tcs/tap,系統效能,Fab 18,Tool-64,主機回應微幅延遲,尖峰排程時段 TCS 主機反應時間稍有波動,李副理
INC-20260707-1586,2026-07-07 15:16:00,fdc,資料採集,Fab 14B,General,Log 傳輸佇列累積,短暫網路震盪導致 FDC Log 採集有 30 秒延遲,王作業員
INC-20260707-1587,2026-07-07 17:06:00,fdc,模型維護,Fab 15,Tool-57,模型微調通知,例行性 FDC 演算法閾值微調驗證,林工程師
INC-20260707-1588,2026-07-07 18:06:00,others,帳號與權限,Fab 12A,General,新帳號權限開通,廠端新進作業員申請基礎檢視權限,趙技術員
INC-20260707-1589,2026-07-07 18:20:00,others,帳號與權限,Fab 14A,Tool-93,新帳號權限開通,廠端新進作業員申請基礎檢視權限,李副理
INC-20260708-1590,2026-07-08 10:33:00,ees,帳號與權限,Fab 12A,Tool-86,權限開通申請,廠端新進作業員申請基礎檢視權限,王作業員
INC-20260708-1591,2026-07-08 18:08:00,tcs/tap,系統效能,Fab 14A,General,主機回應微幅延遲,尖峰排程時段 TCS 主機反應時間稍有波動,林工程師
INC-20260708-1592,2026-07-08 14:24:00,tcs/tap,設備通訊,Fab 12A,Track-03,Track-03 連線中斷,機台軟體跳出與 TCS/TAP 主機中斷連線，重啟後依然無法連上,林工程師
INC-20260708-1593,2026-07-08 18:34:00,tcs/tap,自動搬運,Fab 18,General,搬運指令確認,自動搬運系統指令重試後成功進料,趙技術員
INC-20260708-1594,2026-07-08 10:53:00,tcs/tap,資料過帳,Fab 12B,Track-03,Fab12A 批次過帳失敗,Track-03 派工作業異常中斷，畫面上顯示 Remote Host Closed Connection,張組長
INC-20260708-1595,2026-07-08 19:51:00,tcs/tap,自動搬運,Fab 14A,Tool-38,搬運指令確認,自動搬運系統指令重試後成功進料,張組長
INC-20260708-1596,2026-07-08 19:55:00,fdc,模型維護,Fab 14B,Tool-52,模型微調通知,例行性 FDC 演算法閾值微調驗證,李副理
INC-20260708-1597,2026-07-08 17:18:00,others,週邊設備,Fab 12A,Tool-91,印表機連線異常,標籤列印機無法收到網路列印指令,趙技術員
INC-20260708-1598,2026-07-08 17:39:00,others,帳號與權限,Fab 14B,Tool-74,密碼重設申請,工程師忘記密碼導致帳號被鎖定,陳技術員
INC-20260709-1599,2026-07-09 14:33:00,ees,配方管理,Fab 14B,General,Recipe 參數上傳逾時,設備工程師修改參數後上傳 EES 主機回應逾時,李副理
INC-20260709-1600,2026-07-09 10:12:00,ees,配方管理,Fab 14B,Tool-68,Recipe 參數上傳逾時,設備工程師修改參數後上傳 EES 主機回應逾時,黃專員
INC-20260709-1601,2026-07-09 13:55:00,ees,配方管理,Fab 12A,Tool-90,Recipe 參數上傳逾時,設備工程師修改參數後上傳 EES 主機回應逾時,張組長
INC-20260709-1602,2026-07-09 08:28:00,tcs/tap,設備通訊,Fab 12A,Tool-15,現場緊急呼叫,Fab 12A 黃光區 Track-03 機台無法進料，請盡速派員確認網路或主機連線,李副理
INC-20260709-1603,2026-07-09 20:48:00,tcs/tap,配方管理,Fab 12B,Tool-22,配方下載逾時,Track-03 準備跑新批次時，TAP 下載 Recipe 失敗，顯示網路逾時,陳技術員
INC-20260709-1604,2026-07-09 15:24:00,tcs/tap,設備通訊,Fab 12A,Tool-10,設備狀態異常鎖定,Fab 12A Track-03 設備燈號變紅，TCS 介面顯示機台處於 Invalid State,林工程師
INC-20260709-1605,2026-07-09 11:01:00,fdc,模型維護,Fab 18,Tool-38,模型微調通知,例行性 FDC 演算法閾值微調驗證,林工程師
INC-20260709-1606,2026-07-09 12:08:00,fdc,腔體警報,Fab 14B,Tool-49,腔體壓力單點警報,腔體即時壓力短暫碰觸 UCL 邊界，隨後恢復正常,陳技術員
INC-20260709-1607,2026-07-09 09:52:00,fdc,模型維護,Fab 14A,Tool-68,模型微調通知,例行性 FDC 演算法閾值微調驗證,林工程師
INC-20260709-1608,2026-07-09 18:08:00,others,帳號與權限,Fab 14B,General,密碼重設申請,工程師忘記密碼導致帳號被鎖定,黃專員
INC-20260709-1609,2026-07-09 10:58:00,others,週邊設備,Fab 12A,General,印表機連線異常,標籤列印機無法收到網路列印指令,劉工程師
INC-20260710-1610,2026-07-10 11:46:00,ees,零件壽命,Fab 15,Tool-25,Parts 壽命計數未重置,更換消耗性零件後，EES 介面仍顯示壽命過期警告,林工程師
INC-20260710-1611,2026-07-10 14:56:00,tcs/tap,設備通訊,Fab 15,General,Load Port 載入訊號延遲,OHT 天車放置晶圓盒後，TAP 交握訊號延遲約 10 秒,李副理
INC-20260710-1612,2026-07-10 18:06:00,tcs/tap,配方管理,Fab 12A,Track-03,配方下載逾時,Track-03 準備跑新批次時，TAP 下載 Recipe 失敗，顯示網路逾時,林工程師
INC-20260710-1613,2026-07-10 09:35:00,tcs/tap,派工作業,Fab 12A,Track-03,Track-03 派工通訊中斷,現場反映 Fab 12A 的 Track-03 機台按 Dispatch 沒有反應，卡在通訊等待狀態,李副理
INC-20260710-1614,2026-07-10 14:42:00,fdc,腔體警報,Fab 18,Tool-89,腔體壓力單點警報,腔體即時壓力短暫碰觸 UCL 邊界，隨後恢復正常,陳技術員
INC-20260710-1615,2026-07-10 14:53:00,fdc,模型維護,Fab 15,Tool-25,模型微調通知,例行性 FDC 演算法閾值微調驗證,陳技術員
INC-20260710-1616,2026-07-10 20:06:00,others,週邊設備,Fab 12B,Tool-43,印表機連線異常,標籤列印機無法收到網路列印指令,趙技術員
INC-20260711-1617,2026-07-11 13:45:00,ees,帳號與權限,Fab 14A,General,權限開通申請,廠端新進作業員申請基礎檢視權限,劉工程師
INC-20260711-1618,2026-07-11 13:15:00,tcs/tap,設備通訊,Fab 12A,Tool-28,現場緊急呼叫,Fab 12A 黃光區 Track-03 機台無法進料，請盡速派員確認網路或主機連線,林工程師
INC-20260711-1619,2026-07-11 10:05:00,tcs/tap,派工作業,Fab 12A,Tool-92,單一機台派工等待,機台換批時派工佇列稍有延遲，重整後已正常,陳技術員
INC-20260711-1620,2026-07-11 15:18:00,tcs/tap,資料過帳,Fab 12A,Tool-11,Fab12A 批次過帳失敗,Track-03 派工作業異常中斷，畫面上顯示 Remote Host Closed Connection,李副理
INC-20260711-1621,2026-07-11 13:51:00,tcs/tap,派工作業,Fab 12A,Track-03,Track-03 派工通訊中斷,現場反映 Fab 12A 的 Track-03 機台按 Dispatch 沒有反應，卡在通訊等待狀態,黃專員
INC-20260711-1622,2026-07-11 08:54:00,tcs/tap,系統效能,Fab 12B,General,主機回應微幅延遲,尖峰排程時段 TCS 主機反應時間稍有波動,張組長
INC-20260711-1623,2026-07-11 17:17:00,tcs/tap,配方管理,Fab 12B,Track-03,配方下載逾時,Track-03 準備跑新批次時，TAP 下載 Recipe 失敗，顯示網路逾時,陳技術員
INC-20260711-1624,2026-07-11 15:17:00,fdc,腔體警報,Fab 18,Tool-63,腔體壓力單點警報,腔體即時壓力短暫碰觸 UCL 邊界，隨後恢復正常,劉工程師
INC-20260711-1625,2026-07-11 09:08:00,fdc,資料採集,Fab 12B,General,Log 傳輸佇列累積,短暫網路震盪導致 FDC Log 採集有 30 秒延遲,林工程師
INC-20260711-1626,2026-07-11 18:28:00,others,帳號與權限,Fab 15,General,新帳號權限開通,廠端新進作業員申請基礎檢視權限,張組長
INC-20260711-1627,2026-07-11 17:01:00,others,帳號與權限,Fab 14B,Tool-24,新帳號權限開通,廠端新進作業員申請基礎檢視權限,張組長
INC-20260711-1628,2026-07-11 15:02:00,others,週邊設備,Fab 14A,Tool-11,印表機連線異常,標籤列印機無法收到網路列印指令,陳技術員
INC-20260712-1629,2026-07-12 16:49:00,ees,PM保養,Fab 18,Tool-76,PM 保養工單結案失敗,機台完成年度 PM 後，於 EES 點選完工無法同步更新狀態,王作業員
INC-20260712-1630,2026-07-12 14:42:00,ees,帳號與權限,Fab 14B,General,權限開通申請,廠端新進作業員申請基礎檢視權限,王作業員
INC-20260712-1631,2026-07-12 10:53:00,ees,帳號與權限,Fab 12A,Tool-30,權限開通申請,廠端新進作業員申請基礎檢視權限,林工程師
INC-20260712-1632,2026-07-12 09:48:00,tcs/tap,設備通訊,Fab 12B,Tool-11,Track-03 連線中斷,機台軟體跳出與 TCS/TAP 主機中斷連線，重啟後依然無法連上,趙技術員
INC-20260712-1633,2026-07-12 16:41:00,tcs/tap,設備通訊,Fab 12A,Track-03,現場緊急呼叫,Fab 12A 黃光區 Track-03 機台無法進料，請盡速派員確認網路或主機連線,劉工程師
INC-20260712-1634,2026-07-12 20:36:00,tcs/tap,設備通訊,Fab 12B,Track-03,機台刷條碼無回應,Fab 12A Track-03 刷批次條碼後跳出 SECS/GEM 通訊逾時 (ERR_TIMEOUT_0x8004),趙技術員
INC-20260712-1635,2026-07-12 15:47:00,tcs/tap,派工作業,Fab 12B,Track-03,Track-03 派工通訊中斷,現場反映 Fab 12A 的 Track-03 機台按 Dispatch 沒有反應，卡在通訊等待狀態,林工程師
INC-20260712-1636,2026-07-12 20:38:00,fdc,資料採集,Fab 15,Tool-93,Log 傳輸佇列累積,短暫網路震盪導致 FDC Log 採集有 30 秒延遲,李副理
INC-20260712-1637,2026-07-12 13:52:00,others,週邊設備,Fab 12B,Tool-52,印表機連線異常,標籤列印機無法收到網路列印指令,林工程師
INC-20260712-1638,2026-07-12 20:39:00,others,帳號與權限,Fab 18,Tool-67,密碼重設申請,工程師忘記密碼導致帳號被鎖定,趙技術員
INC-20260713-1639,2026-07-13 20:42:00,ees,零件壽命,Fab 12A,General,Parts 壽命計數未重置,更換消耗性零件後，EES 介面仍顯示壽命過期警告,王作業員
INC-20260713-1640,2026-07-13 19:06:00,tcs/tap,報表與查詢,Fab 14B,General,搬運歷史紀錄匯出,工程師申請匯出昨日 OHT 搬運統計報表,林工程師
INC-20260713-1641,2026-07-13 19:46:00,tcs/tap,配方管理,Fab 12A,Track-03,配方下載逾時,Track-03 準備跑新批次時，TAP 下載 Recipe 失敗，顯示網路逾時,劉工程師
INC-20260713-1642,2026-07-13 11:29:00,tcs/tap,報表與查詢,Fab 12A,Tool-15,搬運歷史紀錄匯出,工程師申請匯出昨日 OHT 搬運統計報表,王作業員
INC-20260713-1643,2026-07-13 18:37:00,tcs/tap,帳號與權限,Fab 14B,Tool-85,操作員權限異動,作業員請假交接，暫時調整 TAP 機台控制權限,陳技術員
INC-20260713-1644,2026-07-13 10:31:00,tcs/tap,設備通訊,Fab 12A,Tool-23,現場緊急呼叫,Fab 12A 黃光區 Track-03 機台無法進料，請盡速派員確認網路或主機連線,林工程師
INC-20260713-1645,2026-07-13 20:58:00,fdc,感測器異常,Fab 18,Tool-26,Sensor 取樣頻率異常,偵測到單一 Sensor SVID 採樣週期跳動，已通知設備檢查,張組長
INC-20260713-1646,2026-07-13 14:42:00,fdc,腔體警報,Fab 15,Tool-63,腔體壓力單點警報,腔體即時壓力短暫碰觸 UCL 邊界，隨後恢復正常,黃專員
INC-20260713-1647,2026-07-13 12:25:00,fdc,腔體警報,Fab 14A,Tool-27,腔體壓力單點警報,腔體即時壓力短暫碰觸 UCL 邊界，隨後恢復正常,黃專員
INC-20260713-1648,2026-07-13 17:44:00,others,週邊設備,Fab 18,Tool-50,印表機連線異常,標籤列印機無法收到網路列印指令,李副理
INC-20260713-1649,2026-07-13 19:59:00,others,週邊設備,Fab 12B,General,印表機連線異常,標籤列印機無法收到網路列印指令,王作業員
INC-20260714-1650,2026-07-14 18:22:00,ees,零件壽命,Fab 18,Tool-32,Parts 壽命計數未重置,更換消耗性零件後，EES 介面仍顯示壽命過期警告,張組長
INC-20260714-1651,2026-07-14 19:07:00,ees,帳號與權限,Fab 15,Tool-83,權限開通申請,廠端新進作業員申請基礎檢視權限,黃專員
INC-20260714-1652,2026-07-14 14:51:00,tcs/tap,派工作業,Fab 12A,Track-03,Track-03 派工通訊中斷,現場反映 Fab 12A 的 Track-03 機台按 Dispatch 沒有反應，卡在通訊等待狀態,林工程師
INC-20260714-1653,2026-07-14 18:03:00,tcs/tap,派工作業,Fab 12A,Tool-18,機台卡站無法下線,Fab 12A Track-03 機台生產完畢後無法回傳結果至 TCS/TAP，已卡站 20 分鐘,王作業員
INC-20260714-1654,2026-07-14 08:44:00,tcs/tap,設備通訊,Fab 12A,Track-03,現場緊急呼叫,Fab 12A 黃光區 Track-03 機台無法進料，請盡速派員確認網路或主機連線,李副理
INC-20260714-1655,2026-07-14 09:39:00,tcs/tap,帳號與權限,Fab 15,General,操作員權限異動,作業員請假交接，暫時調整 TAP 機台控制權限,王作業員
INC-20260714-1656,2026-07-14 20:50:00,tcs/tap,系統效能,Fab 12A,Tool-59,主機回應微幅延遲,尖峰排程時段 TCS 主機反應時間稍有波動,李副理
INC-20260714-1657,2026-07-14 13:35:00,fdc,資料採集,Fab 12A,Tool-35,Log 傳輸佇列累積,短暫網路震盪導致 FDC Log 採集有 30 秒延遲,林工程師
INC-20260714-1658,2026-07-14 11:58:00,fdc,腔體警報,Fab 15,Tool-87,腔體壓力單點警報,腔體即時壓力短暫碰觸 UCL 邊界，隨後恢復正常,黃專員
INC-20260714-1659,2026-07-14 20:46:00,fdc,感測器異常,Fab 14A,Tool-97,Sensor 取樣頻率異常,偵測到單一 Sensor SVID 採樣週期跳動，已通知設備檢查,王作業員
INC-20260714-1660,2026-07-14 10:47:00,others,帳號與權限,Fab 14B,General,新帳號權限開通,廠端新進作業員申請基礎檢視權限,陳技術員
INC-20260715-1661,2026-07-15 12:08:00,ees,零件壽命,Fab 15,Tool-10,Parts 壽命計數未重置,更換消耗性零件後，EES 介面仍顯示壽命過期警告,張組長
INC-20260715-1662,2026-07-15 15:45:00,ees,零件壽命,Fab 12A,General,Parts 壽命計數未重置,更換消耗性零件後，EES 介面仍顯示壽命過期警告,張組長
INC-20260715-1663,2026-07-15 17:03:00,ees,零件壽命,Fab 14B,Tool-80,Parts 壽命計數未重置,更換消耗性零件後，EES 介面仍顯示壽命過期警告,李副理
INC-20260715-1664,2026-07-15 16:14:00,tcs/tap,配方管理,Fab 12A,Track-03,配方下載逾時,Track-03 準備跑新批次時，TAP 下載 Recipe 失敗，顯示網路逾時,張組長
INC-20260715-1665,2026-07-15 09:22:00,tcs/tap,自動搬運,Fab 18,General,搬運指令確認,自動搬運系統指令重試後成功進料,王作業員
INC-20260715-1666,2026-07-15 12:13:00,tcs/tap,報表與查詢,Fab 18,General,搬運歷史紀錄匯出,工程師申請匯出昨日 OHT 搬運統計報表,趙技術員
INC-20260715-1667,2026-07-15 13:28:00,tcs/tap,設備通訊,Fab 15,Tool-41,Load Port 載入訊號延遲,OHT 天車放置晶圓盒後，TAP 交握訊號延遲約 10 秒,王作業員
INC-20260715-1668,2026-07-15 18:56:00,tcs/tap,資料過帳,Fab 12A,Track-03,Fab12A 批次過帳失敗,Track-03 派工作業異常中斷，畫面上顯示 Remote Host Closed Connection,黃專員
INC-20260715-1669,2026-07-15 16:52:00,fdc,資料採集,Fab 15,Tool-67,Log 傳輸佇列累積,短暫網路震盪導致 FDC Log 採集有 30 秒延遲,黃專員
INC-20260715-1670,2026-07-15 12:57:00,others,帳號與權限,Fab 14A,Tool-22,密碼重設申請,工程師忘記密碼導致帳號被鎖定,王作業員
INC-20260716-1671,2026-07-16 16:00:00,ees,帳號與權限,Fab 12B,Tool-37,權限開通申請,廠端新進作業員申請基礎檢視權限,陳技術員
INC-20260716-1672,2026-07-16 09:13:00,ees,配方管理,Fab 18,Tool-19,Recipe 參數上傳逾時,設備工程師修改參數後上傳 EES 主機回應逾時,劉工程師
INC-20260716-1673,2026-07-16 08:29:00,ees,PM保養,Fab 12A,General,PM 保養工單結案失敗,機台完成年度 PM 後，於 EES 點選完工無法同步更新狀態,黃專員
INC-20260716-1674,2026-07-16 16:04:00,tcs/tap,報表與查詢,Fab 14B,General,搬運歷史紀錄匯出,工程師申請匯出昨日 OHT 搬運統計報表,王作業員
INC-20260716-1675,2026-07-16 14:27:00,tcs/tap,設備通訊,Fab 12A,Tool-30,機台刷條碼無回應,Fab 12A Track-03 刷批次條碼後跳出 SECS/GEM 通訊逾時 (ERR_TIMEOUT_0x8004),黃專員
INC-20260716-1676,2026-07-16 20:47:00,tcs/tap,帳號與權限,Fab 12A,General,操作員權限異動,作業員請假交接，暫時調整 TAP 機台控制權限,林工程師
INC-20260716-1677,2026-07-16 09:18:00,tcs/tap,系統效能,Fab 14A,Tool-66,主機回應微幅延遲,尖峰排程時段 TCS 主機反應時間稍有波動,李副理
INC-20260716-1678,2026-07-16 14:52:00,tcs/tap,配方管理,Fab 12A,Track-03,配方下載逾時,Track-03 準備跑新批次時，TAP 下載 Recipe 失敗，顯示網路逾時,林工程師
INC-20260716-1679,2026-07-16 12:40:00,fdc,模型維護,Fab 14A,Tool-92,模型微調通知,例行性 FDC 演算法閾值微調驗證,張組長
INC-20260716-1680,2026-07-16 08:35:00,fdc,資料採集,Fab 12A,General,Log 傳輸佇列累積,短暫網路震盪導致 FDC Log 採集有 30 秒延遲,張組長
INC-20260716-1681,2026-07-16 16:35:00,fdc,模型維護,Fab 14A,General,模型微調通知,例行性 FDC 演算法閾值微調驗證,陳技術員
INC-20260716-1682,2026-07-16 14:57:00,others,週邊設備,Fab 12B,General,印表機連線異常,標籤列印機無法收到網路列印指令,張組長
INC-20260717-1683,2026-07-17 11:07:00,ees,帳號與權限,Fab 18,Tool-16,權限開通申請,廠端新進作業員申請基礎檢視權限,張組長
INC-20260717-1684,2026-07-17 18:35:00,ees,PM保養,Fab 14A,Tool-42,PM 保養工單結案失敗,機台完成年度 PM 後，於 EES 點選完工無法同步更新狀態,陳技術員
INC-20260717-1685,2026-07-17 13:22:00,tcs/tap,帳號與權限,Fab 12B,General,操作員權限異動,作業員請假交接，暫時調整 TAP 機台控制權限,張組長
INC-20260717-1686,2026-07-17 09:57:00,tcs/tap,資料過帳,Fab 12B,Track-03,Fab12A 批次過帳失敗,Track-03 派工作業異常中斷，畫面上顯示 Remote Host Closed Connection,王作業員
INC-20260717-1687,2026-07-17 19:37:00,tcs/tap,派工作業,Fab 12B,Tool-23,機台卡站無法下線,Fab 12A Track-03 機台生產完畢後無法回傳結果至 TCS/TAP，已卡站 20 分鐘,張組長
INC-20260717-1688,2026-07-17 08:20:00,tcs/tap,自動搬運,Fab 18,Tool-65,搬運指令確認,自動搬運系統指令重試後成功進料,王作業員
INC-20260717-1689,2026-07-17 13:08:00,tcs/tap,系統效能,Fab 14B,Tool-49,主機回應微幅延遲,尖峰排程時段 TCS 主機反應時間稍有波動,黃專員
INC-20260717-1690,2026-07-17 16:06:00,tcs/tap,帳號與權限,Fab 12A,Tool-27,操作員權限異動,作業員請假交接，暫時調整 TAP 機台控制權限,張組長
INC-20260717-1691,2026-07-17 12:46:00,fdc,感測器異常,Fab 18,General,Sensor 取樣頻率異常,偵測到單一 Sensor SVID 採樣週期跳動，已通知設備檢查,陳技術員
INC-20260717-1692,2026-07-17 18:01:00,others,帳號與權限,Fab 15,General,密碼重設申請,工程師忘記密碼導致帳號被鎖定,劉工程師
INC-20260717-1693,2026-07-17 16:16:00,others,帳號與權限,Fab 18,Tool-56,新帳號權限開通,廠端新進作業員申請基礎檢視權限,趙技術員
INC-20260717-1694,2026-07-17 11:57:00,others,帳號與權限,Fab 12B,Tool-75,密碼重設申請,工程師忘記密碼導致帳號被鎖定,李副理
INC-20260718-1695,2026-07-18 13:32:00,ees,配方管理,Fab 18,General,Recipe 參數上傳逾時,設備工程師修改參數後上傳 EES 主機回應逾時,林工程師
INC-20260718-1696,2026-07-18 20:32:00,ees,配方管理,Fab 14B,General,Recipe 參數上傳逾時,設備工程師修改參數後上傳 EES 主機回應逾時,張組長
INC-20260718-1697,2026-07-18 13:02:00,tcs/tap,自動搬運,Fab 12B,General,搬運指令確認,自動搬運系統指令重試後成功進料,王作業員
INC-20260718-1698,2026-07-18 11:02:00,tcs/tap,設備通訊,Fab 12B,Track-03,現場緊急呼叫,Fab 12A 黃光區 Track-03 機台無法進料，請盡速派員確認網路或主機連線,王作業員
INC-20260718-1699,2026-07-18 08:02:00,tcs/tap,派工作業,Fab 12B,Tool-18,機台卡站無法下線,Fab 12A Track-03 機台生產完畢後無法回傳結果至 TCS/TAP，已卡站 20 分鐘,黃專員
INC-20260718-1700,2026-07-18 14:41:00,tcs/tap,設備通訊,Fab 12A,Tool-22,Track-03 連線中斷,機台軟體跳出與 TCS/TAP 主機中斷連線，重啟後依然無法連上,劉工程師
INC-20260718-1701,2026-07-18 16:25:00,tcs/tap,帳號與權限,Fab 14A,Tool-71,操作員權限異動,作業員請假交接，暫時調整 TAP 機台控制權限,黃專員
INC-20260718-1702,2026-07-18 08:32:00,tcs/tap,資料過帳,Fab 12A,Track-03,Fab12A 批次過帳失敗,Track-03 派工作業異常中斷，畫面上顯示 Remote Host Closed Connection,張組長
INC-20260718-1703,2026-07-18 10:11:00,fdc,腔體警報,Fab 14A,Tool-25,腔體壓力單點警報,腔體即時壓力短暫碰觸 UCL 邊界，隨後恢復正常,張組長
INC-20260718-1704,2026-07-18 20:21:00,others,帳號與權限,Fab 14B,Tool-71,密碼重設申請,工程師忘記密碼導致帳號被鎖定,陳技術員
INC-20260718-1705,2026-07-18 17:10:00,others,帳號與權限,Fab 12A,General,密碼重設申請,工程師忘記密碼導致帳號被鎖定,劉工程師
INC-20260719-1706,2026-07-19 17:10:00,ees,配方管理,Fab 18,Tool-83,Recipe 參數上傳逾時,設備工程師修改參數後上傳 EES 主機回應逾時,張組長
INC-20260719-1707,2026-07-19 08:10:00,ees,PM保養,Fab 12B,Tool-61,PM 保養工單結案失敗,機台完成年度 PM 後，於 EES 點選完工無法同步更新狀態,李副理
INC-20260719-1708,2026-07-19 19:46:00,ees,帳號與權限,Fab 12A,General,權限開通申請,廠端新進作業員申請基礎檢視權限,李副理
INC-20260719-1709,2026-07-19 11:53:00,tcs/tap,帳號與權限,Fab 15,Tool-33,操作員權限異動,作業員請假交接，暫時調整 TAP 機台控制權限,劉工程師
INC-20260719-1710,2026-07-19 18:32:00,tcs/tap,設備通訊,Fab 12B,Tool-29,機台刷條碼無回應,Fab 12A Track-03 刷批次條碼後跳出 SECS/GEM 通訊逾時 (ERR_TIMEOUT_0x8004),李副理
INC-20260719-1711,2026-07-19 11:24:00,tcs/tap,配方管理,Fab 12A,Track-03,配方下載逾時,Track-03 準備跑新批次時，TAP 下載 Recipe 失敗，顯示網路逾時,劉工程師
INC-20260719-1712,2026-07-19 10:38:00,tcs/tap,設備通訊,Fab 12A,Tool-27,機台刷條碼無回應,Fab 12A Track-03 刷批次條碼後跳出 SECS/GEM 通訊逾時 (ERR_TIMEOUT_0x8004),陳技術員
INC-20260719-1713,2026-07-19 15:42:00,fdc,資料採集,Fab 15,Tool-10,Log 傳輸佇列累積,短暫網路震盪導致 FDC Log 採集有 30 秒延遲,張組長
INC-20260719-1714,2026-07-19 14:23:00,others,帳號與權限,Fab 18,Tool-39,新帳號權限開通,廠端新進作業員申請基礎檢視權限,林工程師
INC-20260719-1715,2026-07-19 20:49:00,others,週邊設備,Fab 14A,Tool-99,印表機連線異常,標籤列印機無法收到網路列印指令,劉工程師
INC-20260719-1716,2026-07-19 09:27:00,others,帳號與權限,Fab 14A,Tool-39,密碼重設申請,工程師忘記密碼導致帳號被鎖定,張組長
INC-20260720-1717,2026-07-20 17:56:00,ees,PM保養,Fab 14A,General,PM 保養工單結案失敗,機台完成年度 PM 後，於 EES 點選完工無法同步更新狀態,劉工程師
